Uuid,Void/Retire,Short name:en,Fully specified name:en,Fully specified name:fr,Data class,Data Type,Members,_order:500,_version:1,Member,Concept,Member Type
e501dfd5-40d9-4f04-a5fe-e77958fb33e8,,,Sterile drape-Adult,,Medical supply,N/A,,,3,Sterile drape-Adult,Medical Supply Items,CONCEPT-SET
b2f3c0e6-c401-4b60-9680-83643cd9b9f4,,,"Prolene Double-arm, round needle 6-0",,Medical supply,N/A,,,3,"Prolene Double-arm, round needle 6-0",Medical Supply Items,CONCEPT-SET
77bd9eda-3eba-43a3-a5dd-1fd5c6833704,,,"Prolene Double-arm, round needle 5-0",,Medical supply,N/A,,,3,"Prolene Double-arm, round needle 5-0",Medical Supply Items,CONCEPT-SET
8ea05f2c-b480-46c8-8cb0-534d3ed26124,,,"Prolene Double-arm, round needle 4-0",,Medical supply,N/A,,,3,"Prolene Double-arm, round needle 4-0",Medical Supply Items,CONCEPT-SET
dceae031-d25b-434f-b63b-16d088757cdf,,,Perfusion custom pack Weight->40 kg,,Medical supply,N/A,,,3,Perfusion custom pack Weight->40 kg,Medical Supply Items,CONCEPT-SET
6df30ae2-9be0-48e5-b5e8-67dcfcd0873e,,,Perfusion custom pack Weight-10-25 kg,,Medical supply,N/A,,,3,Perfusion custom pack Weight-10-25 kg,Medical Supply Items,CONCEPT-SET
70f576cf-d3b2-499c-865b-9932d985e7f5,,,Perfusion custom pack Weight-25-40 kg,,Medical supply,N/A,,,3,Perfusion custom pack Weight-25-40 kg,Medical Supply Items,CONCEPT-SET
6884bc68-5188-46a7-880a-6ae36ae37863,,,Oxygen nasal cannula-Adult,,Medical supply,N/A,,,3,Oxygen nasal cannula-Adult,Medical Supply Items,CONCEPT-SET
dbd3c893-959d-4416-a46c-74e274d74414,,,Oxygen nasal cannula-Pediatric ,,Medical supply,N/A,,,3,Oxygen nasal cannula-Pediatric ,Medical Supply Items,CONCEPT-SET
f5352a47-17af-44a8-a8e7-b9051e7250a8,,,Nylon tape-3mm x 70cm,,Medical supply,N/A,,,3,Nylon tape-3mm x 70cm,Medical Supply Items,CONCEPT-SET
a668fb74-4da6-41b9-b68e-fc019cff352b,,,ANGIO DIAGNOSTIC CATHETER-5FR × 100CM – NTR ( SITE SEER),,Medical supply,N/A,,,3,ANGIO DIAGNOSTIC CATHETER-5FR × 100CM – NTR ( SITE SEER),Medical Supply Items,CONCEPT-SET
a342de8f-60e8-44f4-ae4f-772ce4ed5078,,,Nebulising mask,,Medical supply,N/A,,,3,Nebulising mask,Medical Supply Items,CONCEPT-SET
e792c029-1c80-4266-82e4-0917e1982828,,,ANGIO DIAGNOSTIC CATHETER-6FR × 100CM – NTR,,Medical supply,N/A,,,3,ANGIO DIAGNOSTIC CATHETER-6FR × 100CM – NTR,Medical Supply Items,CONCEPT-SET
a3c1011d-288b-4b55-90cf-ca71f8269314,,,"GUIDING CATHETER-JL 4.0, 6Fr, 100cm",,Medical supply,N/A,,,3,"GUIDING CATHETER-JL 4.0, 6Fr, 100cm",Medical Supply Items,CONCEPT-SET
f14a95e9-7d16-4c59-accf-a95cbfbf06b7,,,Mechanical Valve prostheses-Aortic Valve - 23mm,,Medical supply,N/A,,,3,Mechanical Valve prostheses-Aortic Valve - 23mm,Medical Supply Items,CONCEPT-SET
4c912786-bbfd-49d5-99b3-cc7503d7459e,,,"GUIDING CATHETER-JL 3.5, 6Fr, 100cm",,Medical supply,N/A,,,3,"GUIDING CATHETER-JL 3.5, 6Fr, 100cm",Medical Supply Items,CONCEPT-SET
1ac30c73-66ed-4ecb-91ea-9c05f9035a5f,,,"GUIDING CATHETER-JL 4.5, 6Fr, 100cm",,Medical supply,N/A,,,3,"GUIDING CATHETER-JL 4.5, 6Fr, 100cm",Medical Supply Items,CONCEPT-SET
991610b5-3892-4488-bec0-40d46e14c162,,,"GUIDING CATHETER-JR 4.0, 6Fr, 100cm",,Medical supply,N/A,,,3,"GUIDING CATHETER-JR 4.0, 6Fr, 100cm",Medical Supply Items,CONCEPT-SET
2cac7bf7-a2f2-493c-a518-d83c4eec446b,,,"GUIDING CATHETER-JR3.5, 6Fr",,Medical supply,N/A,,,3,"GUIDING CATHETER-JR3.5, 6Fr",Medical Supply Items,CONCEPT-SET
f24379cf-1a23-42c3-b29b-fdf6a95e9867,,,"GUIDING CATHETER-JL 4.0, 7Fr, 100cm",,Medical supply,N/A,,,3,"GUIDING CATHETER-JL 4.0, 7Fr, 100cm",Medical Supply Items,CONCEPT-SET
d346f14c-b7ba-4181-8cbe-cbd6c8640b70,,,"GUIDING CATHETER-AL2, 6Fr",,Medical supply,N/A,,,3,"GUIDING CATHETER-AL2, 6Fr",Medical Supply Items,CONCEPT-SET
3e63c697-a932-4dbe-952c-566448d4ba0c,,,"Urine Cup - Plastic, 40ml",,Medical supply,N/A,,,3,"Urine Cup - Plastic, 40ml",Medical Supply Items,CONCEPT-SET
afdcd676-9ea3-4ef2-9111-c7dc6ef71e92,,,GUIDING CATHETER-IMA 6F,,Medical supply,N/A,,,3,GUIDING CATHETER-IMA 6F,Medical Supply Items,CONCEPT-SET
4360e64a-928b-49e1-9f6b-e7336acffd12,,,"GUIDING CATHETER-AL1, 6Fr",,Medical supply,N/A,,,3,"GUIDING CATHETER-AL1, 6Fr",Medical Supply Items,CONCEPT-SET
d92291c4-7ebe-4bac-85e4-3d617bebea3c,,,GUIDING CATHETER-6F AR 2.0,,Medical supply,N/A,,,3,GUIDING CATHETER-6F AR 2.0,Medical Supply Items,CONCEPT-SET
3df1e8c3-a354-4094-b060-967d3724c7f8,,,GUIDING CATHETER-6FR –  AR 1.0,,Medical supply,N/A,,,3,GUIDING CATHETER-6FR –  AR 1.0,Medical Supply Items,CONCEPT-SET
fef9b0e0-d052-4d7b-b0f8-467b8ae97b26,,,GUIDING CATHETER-6F EBU/voda left 3.5,,Medical supply,N/A,,,3,GUIDING CATHETER-6F EBU/voda left 3.5,Medical Supply Items,CONCEPT-SET
4e9d32f9-bce9-47d9-92bc-e4ef89aeecd5,,,GUIDING CATHETER-6FR –  EBU/ voda left 3.0,,Medical supply,N/A,,,3,GUIDING CATHETER-6FR –  EBU/ voda left 3.0,Medical Supply Items,CONCEPT-SET
aa29aef9-addc-4586-9906-fdb6bf0f7e54,,,GUIDING CATHETER-6FR –  EBU/ voda left  4.0,,Medical supply,N/A,,,3,GUIDING CATHETER-6FR –  EBU/ voda left  4.0,Medical Supply Items,CONCEPT-SET
6bd63da4-e69a-4811-a191-212f72b378ec,,,GUIDING CATHETER-7FR –  EBU/ voda left  3.5,,Medical supply,N/A,,,3,GUIDING CATHETER-7FR –  EBU/ voda left  3.5,Medical Supply Items,CONCEPT-SET
b5b3e994-7edf-4996-a3c8-686c6aa46117,,,"ANGIOGRAPHIC  GUIDEWIRE-0.035"", 260CM, J TIP BOX5",,Medical supply,N/A,,,3,"ANGIOGRAPHIC  GUIDEWIRE-0.035"", 260CM, J TIP BOX5",Medical Supply Items,CONCEPT-SET
aa491814-fc05-46c5-8da9-f161516d127f,,,ANGIOGRAPHIC  GUIDEWIRE-0.032 × 145CM – J TIP hydrophilic wire,,Medical supply,N/A,,,3,ANGIOGRAPHIC  GUIDEWIRE-0.032 × 145CM – J TIP hydrophilic wire,Medical Supply Items,CONCEPT-SET
604c066f-b5af-4fcf-8e28-94be52c17c53,,,ANGIOGRAPHIC  GUIDEWIRE-0.038 × 145CM – J TIP  3MM,,Medical supply,N/A,,,3,ANGIOGRAPHIC  GUIDEWIRE-0.038 × 145CM – J TIP  3MM,Medical Supply Items,CONCEPT-SET
e5feed1b-4172-4b5c-9eba-789f9994dd97,,,Mechanical Valve prostheses-Aortic Valve - 21mm,,Medical supply,N/A,,,3,Mechanical Valve prostheses-Aortic Valve - 21mm,Medical Supply Items,CONCEPT-SET
c28ca837-619b-4472-9dd7-3a227e5006e3,,,Mechanical Valve prostheses-Aortic Valve - 19mm,,Medical supply,N/A,,,3,Mechanical Valve prostheses-Aortic Valve - 19mm,Medical Supply Items,CONCEPT-SET
ca57fc3a-bc22-4f99-a456-cee10c3b2f94,,,"PCI Guide wire-Floppy LIGHT SUPPORT, 190CM, JTIP",,Medical supply,N/A,,,3,"PCI Guide wire-Floppy LIGHT SUPPORT, 190CM, JTIP",Medical Supply Items,CONCEPT-SET
c480e640-2783-4f15-8019-a008ec39ecd5,,,PCI Guide wire-Hydrophilic  180,,Medical supply,N/A,,,3,PCI Guide wire-Hydrophilic  180,Medical Supply Items,CONCEPT-SET
79a72865-8b8c-40ca-9055-f09543b2b492,,,"PCI Guide wire-FLOPPY, LIGHT SUPPORT, J TIP, 300cm",,Medical supply,N/A,,,3,"PCI Guide wire-FLOPPY, LIGHT SUPPORT, J TIP, 300cm",Medical Supply Items,CONCEPT-SET
58a7ef30-07d0-4339-bd28-2963152e64b1,,,PCI Guide wire-medium support 180cm,,Medical supply,N/A,,,3,PCI Guide wire-medium support 180cm,Medical Supply Items,CONCEPT-SET
464e2bfe-8c60-4b53-a2d9-712773cc5ba3,,,PCI Guide wire-HYDROPHILLIC WORKHORSE 180CM  3g,,Medical supply,N/A,,,3,PCI Guide wire-HYDROPHILLIC WORKHORSE 180CM  3g,Medical Supply Items,CONCEPT-SET
ff2b0f2f-ebcd-426d-814b-49b80cf2921d,,,Mechanical Valve prostheses-Mitral Valve - 27mm,,Medical supply,N/A,,,3,Mechanical Valve prostheses-Mitral Valve - 27mm,Medical Supply Items,CONCEPT-SET
59844cb2-2075-4ec7-8210-b2dc05a91406,,,DRUG ELUTING STENT-2.25 x 18MM (17-19),,Medical supply,N/A,,,3,DRUG ELUTING STENT-2.25 x 18MM (17-19),Medical Supply Items,CONCEPT-SET
902c6945-466f-44a1-ab2e-e6d7e2590f4b,,,Mechanical Valve prostheses-Mitral Valve - 29mm,,Medical supply,N/A,,,3,Mechanical Valve prostheses-Mitral Valve - 29mm,Medical Supply Items,CONCEPT-SET
530605e8-b3bf-4166-8f72-bc661e872102,,,DRUG ELUTING STENT-2.25 x 22MM (21-23),,Medical supply,N/A,,,3,DRUG ELUTING STENT-2.25 x 22MM (21-23),Medical Supply Items,CONCEPT-SET
49a3296e-8010-4e49-8789-07712610964b,,,DRUG ELUTING STENT-2.5 x 12MM (11-13),,Medical supply,N/A,,,3,DRUG ELUTING STENT-2.5 x 12MM (11-13),Medical Supply Items,CONCEPT-SET
4c6b67a2-43a2-49b8-b083-7224b5ea0867,,,DRUG ELUTING STENT-2.5 x 15MM (14-16),,Medical supply,N/A,,,3,DRUG ELUTING STENT-2.5 x 15MM (14-16),Medical Supply Items,CONCEPT-SET
8ee60695-883c-4f5e-9dfa-7acc9f4937c7,,,Luer-lock,,Medical supply,N/A,,,3,Luer-lock,Medical Supply Items,CONCEPT-SET
0e2876ba-c7c7-4d3f-9eb2-75d802ab6564,,,Liga Clips-small,,Medical supply,N/A,,,3,Liga Clips-small,Medical Supply Items,CONCEPT-SET
ed3b4857-6a70-4778-8ce5-e817bd12880b,,,DRUG ELUTING STENT-2.5 x 18MM (17-19),,Medical supply,N/A,,,3,DRUG ELUTING STENT-2.5 x 18MM (17-19),Medical Supply Items,CONCEPT-SET
d8489984-c9a0-4189-a520-34366b914f37,,,DRUG ELUTING STENT-2.5 x 22MM (21-23),,Medical supply,N/A,,,3,DRUG ELUTING STENT-2.5 x 22MM (21-23),Medical Supply Items,CONCEPT-SET
0c7ee9fc-ab3c-4014-b5ae-acb150b10a9e,,,DRUG ELUTING STENT-2.5 x 26MM (25-27),,Medical supply,N/A,,,3,DRUG ELUTING STENT-2.5 x 26MM (25-27),Medical Supply Items,CONCEPT-SET
b8dda34c-24d8-478f-8ce0-b623637576a7,,,DRUG ELUTING STENT-2.5 x 34MM (33-35),,Medical supply,N/A,,,3,DRUG ELUTING STENT-2.5 x 34MM (33-35),Medical Supply Items,CONCEPT-SET
04fc180e-e9a9-4cbb-9ab3-d84ff1048066,,,DRUG ELUTING STENT-2.75 x 15MM (14-16),,Medical supply,N/A,,,3,DRUG ELUTING STENT-2.75 x 15MM (14-16),Medical Supply Items,CONCEPT-SET
d7bc66bc-8028-4f82-9f84-edeb6d4b38b6,,,Liga Clips-Medium,,Medical supply,N/A,,,3,Liga Clips-Medium,Medical Supply Items,CONCEPT-SET
4ca55a31-029f-49f5-89c9-2daff9e918ec,,,DRUG ELUTING STENT-2.75 x 18MM (17-19),,Medical supply,N/A,,,3,DRUG ELUTING STENT-2.75 x 18MM (17-19),Medical Supply Items,CONCEPT-SET
07d88813-897e-4106-ac9d-f37708a4a24a,,,DRUG ELUTING STENT-2.75 x 22MM (21-23),,Medical supply,N/A,,,3,DRUG ELUTING STENT-2.75 x 22MM (21-23),Medical Supply Items,CONCEPT-SET
71904b48-a054-41ad-8f68-bac8ddf61706,,,DRUG ELUTING STENT-2.75 x 26MM (25-27),,Medical supply,N/A,,,3,DRUG ELUTING STENT-2.75 x 26MM (25-27),Medical Supply Items,CONCEPT-SET
0560aaf7-5d00-4bd7-8b6b-28e7bda627e9,,,Gore Tex suture  CV 5,,Medical supply,N/A,,,3,Gore Tex suture  CV 5,Medical Supply Items,CONCEPT-SET
3f6a06d2-ca1b-4937-b780-5f22ebb1e8ab,,,DRUG ELUTING STENT-2.75 x 34MM (33-35),,Medical supply,N/A,,,3,DRUG ELUTING STENT-2.75 x 34MM (33-35),Medical Supply Items,CONCEPT-SET
aaa589b0-f9e0-424d-860e-7abb9fa2ee35,,,DRUG ELUTING STENT-3.0 x 8MM (7-9),,Medical supply,N/A,,,3,DRUG ELUTING STENT-3.0 x 8MM (7-9),Medical Supply Items,CONCEPT-SET
d46dc75a-94c0-46d9-b8be-6c78af97b3f9,,,GoreTex suture CV 4,,Medical supply,N/A,,,3,GoreTex suture CV 4,Medical Supply Items,CONCEPT-SET
ae33ba39-a33e-48d6-8cc5-33ae8a5b42bf,,,DRUG ELUTING STENT-3.0 x 12MM (11-13),,Medical supply,N/A,,,3,DRUG ELUTING STENT-3.0 x 12MM (11-13),Medical Supply Items,CONCEPT-SET
9bb814eb-f746-4ef0-8377-a1903aabe566,,,Extensions-15cm,,Medical supply,N/A,,,3,Extensions-15cm,Medical Supply Items,CONCEPT-SET
dd3d916d-19ef-4a3e-a2e9-4bbc8f25e5ed,,,Extensions-100cm,,Medical supply,N/A,,,3,Extensions-100cm,Medical Supply Items,CONCEPT-SET
2560a4cb-51b8-4a66-be8f-76a487be9923,,,DRUG ELUTING STENT-3.0 x 18MM (17-19),,Medical supply,N/A,,,3,DRUG ELUTING STENT-3.0 x 18MM (17-19),Medical Supply Items,CONCEPT-SET
39a755f6-a6bb-4d0a-b0cb-d66a77a6bda0,,,DRUG ELUTING STENT-3.0 x 22MM (21-23),,Medical supply,N/A,,,3,DRUG ELUTING STENT-3.0 x 22MM (21-23),Medical Supply Items,CONCEPT-SET
5df582c8-5410-443c-90e5-f92ad02cd023,,,DRUG ELUTING STENT-3.0 x 26MM (25-27),,Medical supply,N/A,,,3,DRUG ELUTING STENT-3.0 x 26MM (25-27),Medical Supply Items,CONCEPT-SET
6d4c8e25-2380-41c0-9fb4-9b848cefdbbc,,,DRUG ELUTING STENT-3.0 x 30MM (29-31),,Medical supply,N/A,,,3,DRUG ELUTING STENT-3.0 x 30MM (29-31),Medical Supply Items,CONCEPT-SET
bcda855a-58c2-4f54-a31a-3609fceeee5b,,,DRUG ELUTING STENT-3.5 x 12MM (11-13),,Medical supply,N/A,,,3,DRUG ELUTING STENT-3.5 x 12MM (11-13),Medical Supply Items,CONCEPT-SET
b9a242ac-bb4d-4e3d-9d9f-c9175d3024c1,,,DRUG ELUTING STENT-3.5 x 18MM (17-19),,Medical supply,N/A,,,3,DRUG ELUTING STENT-3.5 x 18MM (17-19),Medical Supply Items,CONCEPT-SET
8ce4d5f2-5b87-46ce-9d0f-222a9ad45a9a,,,DRUG ELUTING STENT-3.5 x 22MM (21-23),,Medical supply,N/A,,,3,DRUG ELUTING STENT-3.5 x 22MM (21-23),Medical Supply Items,CONCEPT-SET
3e932015-07eb-413b-a524-fc2d53cabf5e,,,DRUG ELUTING STENT-4.0 x 12MM (11-13),,Medical supply,N/A,,,3,DRUG ELUTING STENT-4.0 x 12MM (11-13),Medical Supply Items,CONCEPT-SET
e1a8d5fd-0609-4855-b793-3165f1087eff,,,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-1.25 X 6MM (5-7),,Medical supply,N/A,,,3,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-1.25 X 6MM (5-7),Medical Supply Items,CONCEPT-SET
54e23a02-8785-4384-8da6-c8cfde4c5522,,,Extensions-200 cm,,Medical supply,N/A,,,3,Extensions-200 cm,Medical Supply Items,CONCEPT-SET
f3ba9df0-0d54-427e-9187-8e7ea92a2cd9,,,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-1.25 X 10MM (9-11) SPL12510X,,Medical supply,N/A,,,3,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-1.25 X 10MM (9-11) SPL12510X,Medical Supply Items,CONCEPT-SET
d1901386-ba26-42f6-83d8-c7ba1c049682,,,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-1.5 X 6MM (5-7),,Medical supply,N/A,,,3,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-1.5 X 6MM (5-7),Medical Supply Items,CONCEPT-SET
929e66c1-e87b-40f2-9bb3-6c2245347107,,,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-1.5 X 10MM (9-11),,Medical supply,N/A,,,3,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-1.5 X 10MM (9-11),Medical Supply Items,CONCEPT-SET
2c6b7298-db47-41dc-8fb6-639924efbd00,,,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-1.5 X 15MM (14-16),,Medical supply,N/A,,,3,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-1.5 X 15MM (14-16),Medical Supply Items,CONCEPT-SET
7258d3ea-f9ef-4bad-80b6-043524098f3f,,,"Ethibond - 2-0-non-pledgetted, 17mm",,Medical supply,N/A,,,3,"Ethibond - 2-0-non-pledgetted, 17mm",Medical Supply Items,CONCEPT-SET
a2578874-2a20-404d-aeed-06c63dc1254d,,,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-1.5 X 20MM (19-21),,Medical supply,N/A,,,3,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-1.5 X 20MM (19-21),Medical Supply Items,CONCEPT-SET
2de2d829-f9c5-41e4-8ff6-290552b34001,,,"Ethibond - 2-0-non-pledgetted, 21mm",,Medical supply,N/A,,,3,"Ethibond - 2-0-non-pledgetted, 21mm",Medical Supply Items,CONCEPT-SET
7914fcdf-7e47-40b0-89c6-be68a6537fe5,,,"Ethibond - 2-0-pledgetted, 17mm",,Medical supply,N/A,,,3,"Ethibond - 2-0-pledgetted, 17mm",Medical Supply Items,CONCEPT-SET
be87dbdd-31f9-4542-bb9a-f8f5744fa782,,,"Ethibond - 2-0-pledgetted, 21mm",,Medical supply,N/A,,,3,"Ethibond - 2-0-pledgetted, 21mm",Medical Supply Items,CONCEPT-SET
fd42ceb1-4d1a-44a0-a7ae-4c69af21fbd0,,,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-2.0 X 6MM (6-8 ),,Medical supply,N/A,,,3,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-2.0 X 6MM (6-8 ),Medical Supply Items,CONCEPT-SET
c81be892-f85b-40c7-8110-c6b1e26201e2,,,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-2.0 X 10MM (9-11),,Medical supply,N/A,,,3,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-2.0 X 10MM (9-11),Medical Supply Items,CONCEPT-SET
646f1348-2520-477f-9cf3-d692f8a81355,,,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-2.0 X 15MM (14-16),,Medical supply,N/A,,,3,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-2.0 X 15MM (14-16),Medical Supply Items,CONCEPT-SET
57ba8890-57ea-4469-bde1-c12200e45d62,,,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-2.0 X 20MM (19-21),,Medical supply,N/A,,,3,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-2.0 X 20MM (19-21),Medical Supply Items,CONCEPT-SET
ec386590-04e6-4e10-906c-b6ae91ade534,,,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-2.5 x 15MM (14-16),,Medical supply,N/A,,,3,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-2.5 x 15MM (14-16),Medical Supply Items,CONCEPT-SET
c3b6de3c-ee49-4b6d-b6c7-ca24e4347a3d,,,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-2.5 X 10MM (9-11),,Medical supply,N/A,,,3,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-2.5 X 10MM (9-11),Medical Supply Items,CONCEPT-SET
ce68cd87-2625-4dec-8b16-cb390b70186f,,,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-2.5 X 6MM (5-7),,Medical supply,N/A,,,3,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-2.5 X 6MM (5-7),Medical Supply Items,CONCEPT-SET
7ca0c620-4f13-4772-a356-fdd600d3a557,,,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-2.5 X 20MM (19-21),,Medical supply,N/A,,,3,CORONARY BALLOON DILATION CATHETERS - semicompliant balloon-2.5 X 20MM (19-21),Medical Supply Items,CONCEPT-SET
ab161f78-0567-40f6-a32f-a57844eeb4a3,,,ECG leads,,Medical supply,N/A,,,3,ECG leads,Medical Supply Items,CONCEPT-SET
bb7f9be4-478b-4fdd-a346-37006b85b5a5,,,NC PTCA BALLOON CATHETER-2.5 X 8MM (7-9),,Medical supply,N/A,,,3,NC PTCA BALLOON CATHETER-2.5 X 8MM (7-9),Medical Supply Items,CONCEPT-SET
2bdddecf-d38a-47d4-8956-645a65b53adb,,,NC PTCA BALLOON CATHETER-2.5 x 12MM (11-13),,Medical supply,N/A,,,3,NC PTCA BALLOON CATHETER-2.5 x 12MM (11-13),Medical Supply Items,CONCEPT-SET
153c7dcc-292f-4855-b5ad-0df137b88fca,,,NC PTCA BALLOON CATHETER-2.75 X 8MM (7-9 ),,Medical supply,N/A,,,3,NC PTCA BALLOON CATHETER-2.75 X 8MM (7-9 ),Medical Supply Items,CONCEPT-SET
acf74318-6ef1-4e20-a99a-792f79fb70e7,,,NC PTCA BALLOON CATHETER-2.75 X 12MM (11-13),,Medical supply,N/A,,,3,NC PTCA BALLOON CATHETER-2.75 X 12MM (11-13),Medical Supply Items,CONCEPT-SET
6e18545a-e85d-4681-8fa0-4a0b0b3d46b3,,,NC PTCA BALLOON CATHETER-2.75 x 15MM (14-16),,Medical supply,N/A,,,3,NC PTCA BALLOON CATHETER-2.75 x 15MM (14-16),Medical Supply Items,CONCEPT-SET
b12fbb3b-cc1d-49e4-9701-71489037f0aa,,,NC PTCA BALLOON CATHETER-3.0 x 8MM (7-9),,Medical supply,N/A,,,3,NC PTCA BALLOON CATHETER-3.0 x 8MM (7-9),Medical Supply Items,CONCEPT-SET
b85d8200-42db-43ba-a2db-2b59cf6f317d,,,NC PTCA BALLOON CATHETER-3.0 x 12MM (11-13),,Medical supply,N/A,,,3,NC PTCA BALLOON CATHETER-3.0 x 12MM (11-13),Medical Supply Items,CONCEPT-SET
98938b34-d8ba-497c-8471-43f6bd9397ea,,,NC PTCA BALLOON CATHETER-3.0 X 15MM ( 14-16 ),,Medical supply,N/A,,,3,NC PTCA BALLOON CATHETER-3.0 X 15MM ( 14-16 ),Medical Supply Items,CONCEPT-SET
862faec8-270b-4a2e-b590-c0c6afe3e18b,,,NC PTCA BALLOON CATHETER-3.25 X 8MM (7-9),,Medical supply,N/A,,,3,NC PTCA BALLOON CATHETER-3.25 X 8MM (7-9),Medical Supply Items,CONCEPT-SET
f3efe52f-e5c2-4e01-a273-220a1404950d,,,NC PTCA BALLOON CATHETER-3.25 X 15MM (14-16),,Medical supply,N/A,,,3,NC PTCA BALLOON CATHETER-3.25 X 15MM (14-16),Medical Supply Items,CONCEPT-SET
ad5298da-0bc7-4c0f-a8ca-ccf31bc8aaad,,,NC PTCA BALLOON CATHETER-3.50 X 8MM (7-9),,Medical supply,N/A,,,3,NC PTCA BALLOON CATHETER-3.50 X 8MM (7-9),Medical Supply Items,CONCEPT-SET
43f53069-1be2-451d-b196-4f99e64b2beb,,,NC PTCA BALLOON CATHETER-3.50 X 12MM ( 11- 13),,Medical supply,N/A,,,3,NC PTCA BALLOON CATHETER-3.50 X 12MM ( 11- 13),Medical Supply Items,CONCEPT-SET
45c8baf9-b197-4c7c-b906-d8ad9f60811f,,,"5Fr. TransRadial Introducer kit with introducer sheath, dilator, SPRINGmini guidewire. Introduce like 5Fr, use as a 6Fr  11CM SHEATH,",,Medical supply,N/A,,,3,"5Fr. TransRadial Introducer kit with introducer sheath, dilator, SPRINGmini guidewire. Introduce like 5Fr, use as a 6Fr  11CM SHEATH,",Medical Supply Items,CONCEPT-SET
cde471a5-de99-4220-a90d-3ef8d11b8e8e,,,"Femoral INTRODUCER, 11CM SHEATH,  17CM DILATOR, 0.038"" GUIDEWIRE  SET,-6F",,Medical supply,N/A,,,3,"Femoral INTRODUCER, 11CM SHEATH,  17CM DILATOR, 0.038"" GUIDEWIRE  SET,-6F",Medical Supply Items,CONCEPT-SET
9f64c218-2457-4950-a2da-64ffc025aee7,,,"Femoral INTRODUCER, 11CM SHEATH,  17CM DILATOR, 0.038"" GUIDEWIRE  SET,-7F",,Medical supply,N/A,,,3,"Femoral INTRODUCER, 11CM SHEATH,  17CM DILATOR, 0.038"" GUIDEWIRE  SET,-7F",Medical Supply Items,CONCEPT-SET
37163648-b1fc-49d2-bcf9-a63b47107998,,,"26 - 30 ATM INFLATION DEVICE AND PITON ACCESSORIES / PCI Kit  with 26-30 ATM ,  Y-Adaptor,  Torque device,  Insertion tool , High pressure",,Medical supply,N/A,,,3,"26 - 30 ATM INFLATION DEVICE AND PITON ACCESSORIES / PCI Kit  with 26-30 ATM ,  Y-Adaptor,  Torque device,  Insertion tool , High pressure",Medical Supply Items,CONCEPT-SET
2519b059-40bc-443a-88a1-3dab0b87148f,,,Manifold – 3way,,Medical supply,N/A,,,3,Manifold – 3way,Medical Supply Items,CONCEPT-SET
bcd10d7f-d0d3-4e2a-a121-33c2dda9098e,,,Thrombus ASPIRATION CATHETER-6F,,Medical supply,N/A,,,3,Thrombus ASPIRATION CATHETER-6F,Medical Supply Items,CONCEPT-SET
54e81308-ca91-407d-b31e-24800e954fbe,,,Puncture needle-18G ,,Medical supply,N/A,,,3,Puncture needle-18G ,Medical Supply Items,CONCEPT-SET
37f6a91c-8061-4b68-9e7d-4acc0e7f0b16,,,"ANGIODRAPE, 2 FEMORAL HOLES, ONE TRANSPARENT (RIGHT SIDE)-330x218cm",,Medical supply,N/A,,,3,"ANGIODRAPE, 2 FEMORAL HOLES, ONE TRANSPARENT (RIGHT SIDE)-330x218cm",Medical Supply Items,CONCEPT-SET
f22f356a-f660-44de-8066-763d859e644d,,,Sterile waterproof covering for table-150 x 250 CM,,Medical supply,N/A,,,3,Sterile waterproof covering for table-150 x 250 CM,Medical Supply Items,CONCEPT-SET
1674c165-c4df-476a-8825-cd1dda090327,,,Image intensifier cover-90x90cm,,Medical supply,N/A,,,3,Image intensifier cover-90x90cm,Medical Supply Items,CONCEPT-SET
fa90410c-cd96-4992-b305-0b59f27bb94e,,,ANGIOGRAPHIC SYRINGE 10ML WITH ROTATING ADAPTER,,Medical supply,N/A,,,3,ANGIOGRAPHIC SYRINGE 10ML WITH ROTATING ADAPTER,Medical Supply Items,CONCEPT-SET
