Uuid,Void/Retire,Concept,Member,Member Type,Sort Weight
48df1d28-7c78-4673-aec4-1bb94a096f03,,Medical Supply Items,Syringe Pump 20ml,CONCEPT-SET,1787
b0d2b75f-04bb-42d8-886c-085a1a6c9406,,Medical Supply Items,Mersilk Black Braided Black Gauge 1.5(4/0) 75 cm on 19 mm 3/8 Circle Reverse Cutting Needle,CONCEPT-SET,1788
ee5fef36-25e9-492c-87bc-804059d3fd9a,,Medical Supply Items,Ankle Support,CONCEPT-SET,1789
b102f0a4-42be-460c-a228-f09fcb607562,,Medical Supply Items,Hemodialysis catheter Kit,CONCEPT-SET,1790
9233be95-f933-44aa-8d1b-6576ba77037c,,Medical Supply Items,Table Drape 70cmx80cm,CONCEPT-SET,1791
177c2c59-7c99-4b6c-a565-5ff9567f3983,,Medical Supply Items,Syringe Pump 10ml,CONCEPT-SET,1792
588ec674-6bea-4037-9424-8e4470132504,,Medical Supply Items,Lab Coat White Large,CONCEPT-SET,1793
525b3a6d-7d2b-4bf6-aece-95c3f56611ac,,Medical Supply Items,Neck Collar Hard Large size,CONCEPT-SET,1794
20fa328a-c9e4-49e4-8f40-d959e46967b7,,Medical Supply Items,Hand Towel Soft Type,CONCEPT-SET,1795
a0ca9616-2d96-4611-b6fc-db522b4fe52a,,Medical Supply Items,Syringe Pump,CONCEPT-SET,1796
fe44c65e-def5-412d-bf82-113bcb19d410,,Medical Supply Items,"First Aid Tape 1""x10yd, cloth non sterile",CONCEPT-SET,1797
0032e09d-0c66-4fbc-9867-e9c6cd722d82,,Medical Supply Items,Tools Towel 50cm X 50cm,CONCEPT-SET,1798
78c7250f-5200-4f68-93b1-15664ea9efca,,Medical Supply Items,Gown Isolation,CONCEPT-SET,1799
12ea2a54-2327-4c81-81e3-16b6b66eaa07,,Medical Supply Items,Chest Tube 32Fr,CONCEPT-SET,1800
a71078f6-a421-475f-a790-5042f171a272,,Medical Supply Items,IV Catheter 24G,CONCEPT-SET,1801
5986bb38-fe6b-4913-b9a5-3ca074a2eae7,,Medical Supply Items,Pillow,CONCEPT-SET,1802
8e80397e-1dfe-47c7-bfa8-372916193e6c,,Medical Supply Items,Soft Sleep,CONCEPT-SET,1803
f7dfbd69-c89d-4a46-bc20-3e2c43cb4fd6,,Medical Supply Items,"Prolene 4.0 double armed Round , 90cm Long",CONCEPT-SET,1804
b20f78f0-0191-47c5-a58b-5d82af3f2d6c,,Medical Supply Items,Face Mask KF80,CONCEPT-SET,1805
1354ec4f-9bb3-4a6e-bc31-d12b14009841,,Medical Supply Items,Pillow Cloth,CONCEPT-SET,1806
8588374d-992f-492e-8c24-fb5caf431570,,Medical Supply Items,Towel small,CONCEPT-SET,1807
c1e07048-5c28-432b-be0f-9823be0494fa,,Medical Supply Items,Mask Non re breathing oxygen Large Size 50x36x30,CONCEPT-SET,1808
3496fbb5-9768-4cf0-a505-1da8acc3e1fc,,Medical Supply Items,Chest Tube 20Fr,CONCEPT-SET,1809
465b7953-0ed2-492a-b8f4-647a967a6d77,,Medical Supply Items,AV Fistula Needle 16G 16G*25mm rotable wing with backeye,CONCEPT-SET,1810
f9a50ac0-943d-4c40-bac4-7de22caae2a9,,Medical Supply Items,Mask Non re breathing oxygen Medium Size 50x36x30,CONCEPT-SET,1811
3de9de18-6d2a-43f8-aef2-e19ae2ad0782,,Medical Supply Items,Burner Bunsen,CONCEPT-SET,1812
a7f6890f-1bd5-4ce2-b786-08c21830450f,,Medical Supply Items,Blood Tube (tubing set for hemodialysis),CONCEPT-SET,1813
4590dde7-e475-43aa-aaac-542db09509a9,,Medical Supply Items,Abbot Cervi Specimen collection Kit,CONCEPT-SET,1814
709231d9-92c0-4054-9a17-f1345e4e3ff0,,Medical Supply Items,IV Catheter 22G,CONCEPT-SET,1815
a57de36e-81b4-4af7-902b-2516b6da34bc,,Medical Supply Items,Gown for Shower,CONCEPT-SET,1816
0c987c71-52e3-42c2-8901-448f6f1df054,,Medical Supply Items,Syringe Pump 30ml,CONCEPT-SET,1817
7579cb42-7fb6-44de-8a61-806ef1102477,,Medical Supply Items,"Set Administration Luer lock ports, 105''tubing, DEHP, NLatex baxter",CONCEPT-SET,1818
0425708c-1bf3-47dc-862d-1480e9b410f5,,Medical Supply Items,Mask Non re breathing oxygen Small Size 50x36x30,CONCEPT-SET,1819
b1004941-3a78-4247-a560-b807e4ecd8f1,,Medical Supply Items,"Pasteur transfer pipettes , Sterile",CONCEPT-SET,1820
7ccbba8c-2c13-46ee-8707-a77d12d63bd9,,Medical Supply Items,Dialyzer 1.6m2 Polyether sulfon surface area 1.6m2,CONCEPT-SET,1821
522a2688-5a15-433f-bb5c-97c96b306353,,Medical Supply Items,Towel X Small,CONCEPT-SET,1822
3fbf5dc9-ba57-4134-b06b-2f8919527910,,Medical Supply Items,Glove Surgical Latex Sterile No 6,CONCEPT-SET,1823
77f3ab2a-c3ee-4115-8b49-028ee1b96261,,Medical Supply Items,Patient Drape,CONCEPT-SET,1824
895b2050-82c6-4fad-b75c-770d2308be48,,Medical Supply Items,EX Tube X2FL,CONCEPT-SET,1825
16a70c96-4461-437e-89db-8bca32b3a098,,Medical Supply Items,Neck Collar Hard Small size,CONCEPT-SET,1826
f8135fb8-d980-4c48-9a80-4100e8c61277,,Medical Supply Items,Report Requisition Form For health Center,CONCEPT-SET,1827
cdfa7178-6f72-4c61-aafb-a11cfc40eadc,,Medical Supply Items,Meri Silk Black No.2/0 5E75DX26,CONCEPT-SET,1828
9a89fcf2-1a86-43ff-bb60-f5ef269f3d86,,Medical Supply Items,"Examination Glove Powder free Nitrile, Non sterile, Medium",CONCEPT-SET,1829
918cda5b-d4bb-46a2-beba-cf9e00060136,,Medical Supply Items,Vacutainer serum separator tube with yellow top 5ml Plastic,CONCEPT-SET,1830
272eff9c-cb84-4bb3-9315-8b41797241bc,,Medical Supply Items,Vacutainer serum separator tube with yellow top 5ml,CONCEPT-SET,1831
8b3f5779-2b2d-46d6-9f8e-f6a4f6a19e87,,Medical Supply Items,Endotracheal Tube,CONCEPT-SET,1832
71cd7886-3ec4-4bc9-8ab7-136b1c60eae5,,Medical Supply Items,Spinal Needle 8cm,CONCEPT-SET,1833
2c918a14-faa4-4b03-b1e2-377880e7165d,,Medical Supply Items,Oxygen Mask,CONCEPT-SET,1834
9ea66457-3e52-407a-81c0-19cda3055d57,,Medical Supply Items,Tracheostomy Tube,CONCEPT-SET,1835
a90aa7a0-39b4-4981-b68b-cadef9acf417,,Medical Supply Items,Catheter Ureteral 6CH,CONCEPT-SET,1836
9b31da26-2edd-4f45-a478-a2afeb0523fd,,Medical Supply Items,Mosquito Bednet,CONCEPT-SET,1837
87c89409-ffcc-4e4a-86a5-4a043619c599,,Medical Supply Items,Endotracheal Tube Sterile Cuffed 7CH,CONCEPT-SET,1838
d4b8d20a-cd40-4a5d-a4a0-7970c21e0c77,,Medical Supply Items,Syringe Insulin (Disposable),CONCEPT-SET,1839
316028af-a82c-4efd-b297-a7a45e27ac70,,Medical Supply Items,Cat Gut Chromic,CONCEPT-SET,1840
b8fb18b6-f857-4d28-a34a-e83a715c5ebd,,Medical Supply Items,Endotracheal Tube Sterile Cuffed 7.5CH,CONCEPT-SET,1841
d814bca8-5919-4950-ac21-5f6773111031,,Medical Supply Items,Mersilk Braided Black,CONCEPT-SET,1842
be157a0f-c1c7-483e-8319-8a3f9b9a4600,,Medical Supply Items,Micropipette Tips,CONCEPT-SET,1843
e211fd78-62d1-44f7-9cbe-d473e8438e19,,Medical Supply Items,Catheter Ureteral 8CH,CONCEPT-SET,1844
eb127a20-7282-435d-93a9-9edb08f4042e,,Medical Supply Items,Mask,CONCEPT-SET,1845
ff5fc6ad-68f1-4347-aa19-cb5988a625a8,,Medical Supply Items,"Petri Dishes Disposable polystyrene,sterile,autoclavable 15mmx100mm",CONCEPT-SET,1846
a8aff407-3186-4503-9e8b-e473ce01d966,,Medical Supply Items,Oxygen Mask with Reservoir bag 1000ml Transparent Mask 5.5mm + 2m Tube Latex green elastic strap L (126 x 83x63mm) Non sterile,CONCEPT-SET,1847
ddac34cf-0b3f-4fb3-bccd-64d090d20bab,,Medical Supply Items,Roch Survical collection Bursh,CONCEPT-SET,1848
8a88894a-ea61-4973-b247-98318bd9bb0a,,Medical Supply Items,Cartridge (Medical Supply),CONCEPT-SET,1849
99f344dd-f5c5-40d9-a217-c454532d333d,,Medical Supply Items,"Plate Microtitration, DAT test, 96wells, V Shaped bottom",CONCEPT-SET,1850
8c3667ce-3484-4d33-9b74-359f437c46ea,,Medical Supply Items,Micropipette Tip RNA free with filter 0.1 10ul,CONCEPT-SET,1851
7aaa8024-56af-4030-9af5-a3d4c0e2188d,,Medical Supply Items,Glove Examination Non Latex small,CONCEPT-SET,1852
01100948-1f1a-4d9c-9a98-57976ac434ee,,Medical Supply Items,Tubes sterile culture with snap cap polypropylene 12mmx75mm,CONCEPT-SET,1853
e72c1332-f80f-4a9f-8520-aa123117ebe3,,Medical Supply Items,Micropipette Tip RNA free with filter 100ul 1000ul,CONCEPT-SET,1854
11dd3b9e-9a4a-46c0-9e97-3b810aa22b7d,,Medical Supply Items,Intubating Stylet FR14 390mm EO Sterile,CONCEPT-SET,1855
fb1371be-7735-4729-a608-e28b9fd8667d,,Medical Supply Items,Nephrostomy Tube 10Fr,CONCEPT-SET,1856
7141299a-2b6a-4a2c-a541-0465c8231ef4,,Medical Supply Items,Sanitary Pad,CONCEPT-SET,1857
acfbe5fd-7e75-41bf-bae1-e4663b716e97,,Medical Supply Items,Glove Examination Non Latex large,CONCEPT-SET,1858
9252be9f-5192-4b1a-9f15-15ca980dd848,,Medical Supply Items,Disposable Under Pad 23'' x 24'',CONCEPT-SET,1859
d9934c0f-abf7-46de-90d3-8226c12442d5,,Medical Supply Items,Nephrostomy Tube 12Fr,CONCEPT-SET,1860
1db3cdfa-bcb8-4ada-b30b-2f2161e869fa,,Medical Supply Items,"Petri Dishes Disposable polystyrene,sterile,autoclavable 15mmx150mm",CONCEPT-SET,1861
a8d0ec3a-5dca-4398-bb97-b93bd22762ae,,Medical Supply Items,Corrugated Circuit for CPAP Mask Adult Pu tube 1.8m connector ID 22mm Non Sterile,CONCEPT-SET,1862
3e931d21-e01a-4647-8a89-2d67e8cce5d1,,Medical Supply Items,steripack Swabs,CONCEPT-SET,1863
9ade8c7b-c8b3-4553-9264-aff0eb9bc0b9,,Medical Supply Items,Lab Coat White Large Disposable,CONCEPT-SET,1864
9bdfaf93-57b8-4ff7-aa3f-c9d3c46a991a,,Medical Supply Items,Filter paper Size circular qualitative grad plan circular or sheet,CONCEPT-SET,1865
d3c33609-0250-483b-9c72-ebfd9901ea08,,Medical Supply Items,"Roche Cell Collection Medium, 250 x 20 mL, 1 Kit [Roche]",CONCEPT-SET,1866
a7d1f38d-35fa-44ca-9eeb-8dee76b65ea6,,Medical Supply Items,Elastic Straps for Face mask,CONCEPT-SET,1867
71f95891-c669-47c4-abcf-1b276f452b62,,Medical Supply Items,Lab Coat Blue Medium Disposable,CONCEPT-SET,1868
b084005e-d360-4cc9-8659-880d2ff687a2,,Medical Supply Items,Sample Collection Card,CONCEPT-SET,1869
5949042e-72f2-4f76-a0a2-0ecfefb03c44,,Medical Supply Items,Micropipette Tip RNA free with filter 20ul 200ul,CONCEPT-SET,1870
ed9a2e2e-6ae2-42c2-bf09-537fa416041d,,Medical Supply Items,Glove Examination Non Latex Medium,CONCEPT-SET,1871
aa89a1fb-6bfe-4c18-a291-a6f2851aece4,,Medical Supply Items,Oxygen Mask with Reservoir bag 1000ml Transparent Mask 5.5mm + 2m Tube Latex green elastic strap L (114 x 83x60mm) Non sterile,CONCEPT-SET,1872
8db38fb5-5a12-4faa-ad0f-ab85ed429aed,,Medical Supply Items,"Pasteur Transfer Pipette 60 uL, Graduated, Plastic, Non Sterile",CONCEPT-SET,1873
4cdd61d6-801a-458d-81e0-59569aef1fda,,Medical Supply Items,Cervical Collection Brush,CONCEPT-SET,1874
f862f8d9-076d-435b-a34b-fcccb2ea023e,,Medical Supply Items,Head Start Base,CONCEPT-SET,1875
38a77c46-9022-43f2-b5a1-721691d8f26b,,Medical Supply Items,Syringe Filter 25mm,CONCEPT-SET,1876
332e2d08-4437-495d-b453-d88a5467e897,,Medical Supply Items,Face Mask N95/FPP2 (Non medical),CONCEPT-SET,1877
ec202cec-d954-453e-9531-0e0fac47cee6,,Medical Supply Items,Pipette Sterile transfer plastic disposable individually wrapped 3ml,CONCEPT-SET,1878
fb1daeba-6e82-4a3e-a940-b3f74f73bda5,,Medical Supply Items,Bag Back Pack,CONCEPT-SET,1879
09a4bcc1-d7ea-4e2b-bbaa-d9440654abbb,,Medical Supply Items,Glove Examination Powder Free Nitrile Medium,CONCEPT-SET,1880
c78f9374-4d72-4680-b02d-95706f721507,,Medical Supply Items,Lactate Dehydrogenase(LDH) UV enzaymatic kinetic method,CONCEPT-SET,1881
c9362dfe-33f4-447d-967f-089607fbdeef,,Medical Supply Items,Surgical Gown large,CONCEPT-SET,1882
fd16321a-beb0-4a2d-b614-d52c0c77d66a,,Medical Supply Items,plastic Bag For seed 5 Litter,CONCEPT-SET,1883
6417739d-08ca-40e6-afc9-c45d0b13dfc3,,Medical Supply Items,Biohazard Bags Disposable Red 830x930mm,CONCEPT-SET,1884
1b62fed1-d765-4401-a355-854bc48e26c0,,Medical Supply Items,"Mask Surgical Type IIR, level 2,s.u,non sterile, earloop",CONCEPT-SET,1885
ef03683b-38c6-497e-a5b1-f2ae28c251c4,,Medical Supply Items,Masking Surgical type llR,CONCEPT-SET,1886
d5ec1378-f264-4bce-89c2-c1e1fbef491e,,Medical Supply Items,Mask CPAP Medium size,CONCEPT-SET,1887
6e432785-ac27-457f-a927-5d6f2e84ae60,,Medical Supply Items,plastic Bag For seed 0.5 Litter,CONCEPT-SET,1888
9c94d9a0-011d-447a-99d9-fff898bbf7ff,,Medical Supply Items,Sterile Collection Swab,CONCEPT-SET,1889
85680e68-7a1e-41c3-a293-b12a789e862a,,Medical Supply Items,Dust Bin For Bio hazard bag Yellow,CONCEPT-SET,1890
f81a6793-d63b-426a-8137-8923ce3c2802,,Medical Supply Items,COBAS 4800 Amplification and Detection plate and seal,CONCEPT-SET,1891
5e048bf4-4fad-4888-9cbd-f296de6cff7d,,Medical Supply Items,Breathing Circuit,CONCEPT-SET,1892
0bddf3d3-51be-4dff-b43c-edfbef89819f,,Medical Supply Items,Mask CPAP Large size,CONCEPT-SET,1893
1a139925-07eb-4436-9ac4-b659115f2ccd,,Medical Supply Items,Dust Bin For Bio hazard bag Black,CONCEPT-SET,1894
19f75834-7906-4414-97b7-9bce18216892,,Medical Supply Items,Adhesive Tab,CONCEPT-SET,1895
9595604b-005a-467f-99ac-644d33b002a5,,Medical Supply Items,Masking Tab,CONCEPT-SET,1896
de4ce1ac-d222-4bd4-8572-7aea44e2e267,,Medical Supply Items,"Haematocrit Capillary tube length 75mm,ID 1.1 1.2mm,OD 1.5 1.6mm,20µl",CONCEPT-SET,1897
7587abdd-38f3-4f3e-af0b-b130782133c2,,Medical Supply Items,Mask Non Breathing adult,CONCEPT-SET,1898
203e4a1d-5c4c-4a47-9df3-aea8065b46cd,,Medical Supply Items,"Lab Wipe Poly,14.4x12.5 in",CONCEPT-SET,1899
68d93a49-84e3-40b3-836f-50a86f3f2466,,Medical Supply Items,Dust Bin For Bio hazard bag Red,CONCEPT-SET,1900
e89bc6c7-2085-4023-9361-936963c4b825,,Medical Supply Items,Syringe Insulin (Disposable) 1ml on 4mm with Fixed Needle 29G,CONCEPT-SET,1901
5124afae-3412-4f1c-a3e8-bddd805fd183,,Medical Supply Items,Surgical Gown X Large,CONCEPT-SET,1902
34ec24ef-6453-4510-8f0e-480f11c911af,,Medical Supply Items,Mask Venturi Large for oxygen supply,CONCEPT-SET,1903
db271bd6-e62b-4d60-8021-26c9379cef06,,Medical Supply Items,Tubing Oxygen supply 7.6 meter,CONCEPT-SET,1904
2580e878-9e0c-4039-ae53-5ea319a27bde,,Medical Supply Items,Mask Venturi Small for oxygen supply,CONCEPT-SET,1905
903b8c2a-62b9-4966-ba34-86b50be84c88,,Medical Supply Items,Bandage jersey tubular 10cm x 4m,CONCEPT-SET,1906
fc02cba7-a760-43f2-a2a5-a49fc8a589b9,,Medical Supply Items,Plaster Of Paris (P.O.P) 7.5cm x 2.7m,CONCEPT-SET,1907
63b9f0d4-2714-4e6b-99d5-844db8f05d48,,Medical Supply Items,Hypodermic Needle 21G,CONCEPT-SET,1908
d0122572-c589-4f24-be0c-3005f171e557,,Medical Supply Items,Adhesive Plaster Zinc Oxide 10cm x 5m,CONCEPT-SET,1909
d63d23a1-f649-4de5-ab9b-5caed1da56af,,Medical Supply Items,Bandage Extensible Non Adhesive 7cm X 4m,CONCEPT-SET,1910
93a9cf25-2bfb-4c27-a009-da0247f21362,,Medical Supply Items,Surgical Glove Sterial Latex No. 8.5,CONCEPT-SET,1911
7477387f-37b0-441c-ab80-9d71c12cb6de,,Medical Supply Items,Bandage jersey tubular 15cm X 4m,CONCEPT-SET,1912
c9fea47a-0de8-40c8-96ee-1a307db90db5,,Medical Supply Items,Plaster Of Paris (P.O.P) 10cm x 2.7m,CONCEPT-SET,1913
5f38070f-e8a3-450f-97a5-4f38ac49ed33,,Medical Supply Items,Hypodermic Needle 25G,CONCEPT-SET,1914
caf14b8c-7d76-4ddb-b83e-37ec43b2d309,,Medical Supply Items,Bandage crepe 6cmx4m,CONCEPT-SET,1915
ad0682ed-30df-40c2-9b2e-9e4725dd82ee,,Medical Supply Items,Disposable Syringe Without Needle 5ml,CONCEPT-SET,1916
0e67e695-3ceb-4b2a-8c2a-85428551734c,,Medical Supply Items,Glove Gynecological Examination(Elbow Glove) No 8.5,CONCEPT-SET,1917
efd5b4dc-4af4-4812-a9c7-f7adc914f65e,,Medical Supply Items,Bandage crepe 10cm x 4m,CONCEPT-SET,1918
14e7cb38-5e10-45d0-88e6-a6de891961f7,,Medical Supply Items,Disposable Syringe Without Needle 20ml,CONCEPT-SET,1919
c644e5db-6e2d-4ed9-8374-c14e59c45f33,,Medical Supply Items,Gauze Swab 10cm X 10cm non sterile,CONCEPT-SET,1920
59ee9c55-2e25-41e6-9c46-4d04bc83e205,,Medical Supply Items,Bandage jersey tubular 6cmx4m,CONCEPT-SET,1921
399cc0e5-9606-4a6c-b3fb-5b32f4f0b16e,,Medical Supply Items,Disposable Syringe Without Needle 60ml,CONCEPT-SET,1922
19fadd31-60b8-462d-80e6-26010ef2d281,,Medical Supply Items,Hypodermic Needle 19G,CONCEPT-SET,1923
7e51759f-3cb5-4705-bffb-2c36a5c2aa15,,Medical Supply Items,Bandage Extensible Non Adhesive 6cmx4m,CONCEPT-SET,1924
b3a5644d-cea6-423e-b188-a5b4ae5e4a53,,Medical Supply Items,Blood Collecting Bag CPDA1 Anticoagulant Single 1000ml,CONCEPT-SET,1925
670fb848-a1d7-45e7-b19e-ccc7bda5f93c,,Medical Supply Items,Mucus Extractor Different Size,CONCEPT-SET,1926
ecc3dac0-52b5-46ec-ab0d-58c9d2308541,,Medical Supply Items,Bandage jersey tubular 15cm X 25m,CONCEPT-SET,1927
556952de-e939-4a87-9714-f806c3a650e7,,Medical Supply Items,Blood Collecting Bag CPDA1 Anticoagulant Single 500ml,CONCEPT-SET,1928
6cf90cb0-78c6-44b6-8fd1-8797e03d1735,,Medical Supply Items,Glove Kichen Different Size,CONCEPT-SET,1929
a3842bde-0eac-40d4-be4f-4abb9eccd172,,Medical Supply Items,"Insulin Delivery Device 100units/ml, 3ml",CONCEPT-SET,1930
2aca0399-8f05-4bf9-b27e-41e5c9333b88,,Medical Supply Items,Respirator MSA 1/2 face 808074 of 41 pcs,CONCEPT-SET,1931
d0503499-e997-4908-b04e-7a6d0af211a3,,Medical Supply Items,Coverall Enviroguard 8015V of 640pcs,CONCEPT-SET,1932
e5b542d2-ac25-444f-b05a-4c0b8fd2463b,,Medical Supply Items,Respirator 3M P100 8233 of 240 pcs,CONCEPT-SET,1933
222e86be-40af-452a-963d-954be3db6e7d,,Medical Supply Items,Respirator Surgical mask of 300pcs,CONCEPT-SET,1934
6342c499-aa57-4728-9547-6b20a990171b,,Medical Supply Items,Shoe cover of 100pcs,CONCEPT-SET,1935
75b3d63a-7bd8-4245-bb0b-b01c2d1863b6,,Medical Supply Items,Respirator MSA 1/2 face 808075 of 3 pcs,CONCEPT-SET,1936
fbe2c8d8-9f89-4817-8fa2-3f79cfb4ce7e,,Medical Supply Items,Coverall Pentamax C3909 1xL of 25pcs,CONCEPT-SET,1937
ef2abe31-f5b2-4581-b342-856a19c3a55b,,Medical Supply Items,Respirator MSA 1/2 face 808073 of 42 pcs,CONCEPT-SET,1938
b4bbd81d-48a6-4a77-b555-42bce55ce414,,Medical Supply Items,Respirator Face mask of 320pcs,CONCEPT-SET,1939
96471329-170b-4b31-9b63-d0224eb079d2,,Medical Supply Items,Syringe(AD) 0.3ml,CONCEPT-SET,1940
19d2d6d2-663e-4cdf-b352-42c3ddd57c12,,Medical Supply Items,Respirator 3M N95 8000 of 4680 pcs,CONCEPT-SET,1941
e3dee24e-b2b4-4e22-bc85-90c7a885b507,,Medical Supply Items,Filter pad cap MSA of 100pcs,CONCEPT-SET,1942
283fcbcb-1484-46b3-811e-7a6f828e9de6,,Medical Supply Items,Coverall Pentamax C3909 4xL of 25pcs,CONCEPT-SET,1943
2afdafe4-973d-4e74-ac76-725c3dad8b77,,Medical Supply Items,Filter pad MSA p100 canister 815177 of 180pcs,CONCEPT-SET,1944
b97ee06c-177c-4c4a-8ef4-a2aa96a77e99,,Medical Supply Items,Coverall Pentamax C3909 3xL of 75pcs,CONCEPT-SET,1945
560bf87e-ee39-47a5-a655-f3763a078c9d,,Medical Supply Items,Filter pad MSA p100 816662 of 145pcs,CONCEPT-SET,1946
d5ea9ee4-321c-4089-a584-46cc09f058fc,,Medical Supply Items,Coverall Enviroguard 8015V of 80pcs,CONCEPT-SET,1947
a179e456-3d15-4487-8df4-9d5bc33c0236,,Medical Supply Items,Filter pad MSA p100 canister 10153412 of 1350pcs,CONCEPT-SET,1948
b79a653e-5e1b-4055-b603-f0b85b943d17,,Medical Supply Items,Coverall Pentamax C3909 2xL of 75pcs,CONCEPT-SET,1949
4fa0753d-397e-4710-be2f-79a31561b0d6,,Medical Supply Items,Plaster Of Paris (P.O.P) 20cm x 2.7m,CONCEPT-SET,1950
9c08b745-b03c-43ba-b2e7-e852e41065c7,,Medical Supply Items,Injection Stopper for IV Cannula,CONCEPT-SET,1951
ae4eea11-6cef-4633-8f83-f31a7d97bd28,,Medical Supply Items,Blood Collecting Bag CPDA1 Anticoagulant Single 150ml,CONCEPT-SET,1952
6ef81b49-9d37-4ba4-a561-eb574af0d061,,Medical Supply Items,Infusion Giving Set Pediatric,CONCEPT-SET,1953
ea196eef-c996-4d79-84b4-5552c42df1d9,,Medical Supply Items,Adhesive Plaster Zinc Oxide 2.5cm x 5m,CONCEPT-SET,1954
04917426-fdfb-4eff-8bcb-b44de8094256,,Medical Supply Items,Tracheostomy Tube Plastic With 90 Degree Curvature Size 6,CONCEPT-SET,1955
342bcc18-85dc-48ec-aad3-4f7a9478ff04,,Medical Supply Items,Tracheostomy Tube Plastic With 90 Degree Curvature Size 5.5,CONCEPT-SET,1956
4300709a-0875-448e-8250-57169f59450c,,Medical Supply Items,Tracheostomy Tube Plastic With 90 Degree Curvature Size 4.5,CONCEPT-SET,1957
db9b9cb3-2764-48f8-8cb1-36f5a4605450,,Medical Supply Items,Lint free cloth,CONCEPT-SET,1958
0ebc6b9b-9134-4e91-9c1a-d97acf05d276,,Medical Supply Items,"Absorbent pad with plastic Backing (Blue diapers), , 17x24 inches, 250/cases/5/pack",CONCEPT-SET,1959
27f7ad8b-1131-4e6e-b057-8a7896785697,,Medical Supply Items,Alinity i Pipettor probes,CONCEPT-SET,1960
bf8cdcd6-d6d4-4502-a8fe-c11ef3edd94e,,Medical Supply Items,Cap R Rdy ind cel 10x11.5ml,CONCEPT-SET,1961
379b39e8-71cb-417a-9990-bcd324d83014,,Medical Supply Items,Capture R Ready Screen I/II,CONCEPT-SET,1962
a6253796-0ac6-4ef2-aa58-34d9d673cd3a,,Medical Supply Items,Cap R control set 2x11.5ml,CONCEPT-SET,1963
f742b099-e030-469f-abc1-ada2f40dfee9,,Medical Supply Items,"Bed Sheet 289x178cm , Washable",CONCEPT-SET,1964
62cb9655-a612-4a97-9df3-432fd528f144,,Medical Supply Items,"Polyglycolic acid absorbable braided violet Size 3, 27mm KS reverse cutting",CONCEPT-SET,1965
78a11744-4e13-406b-8783-0449ee8358c3,,Medical Supply Items,COBAS Omni 6800/8800 Secondary Tube,CONCEPT-SET,1966
002e52da-6f01-40d8-b6f3-0ec35524e56f,,Medical Supply Items,"Polyglycolic acid absorbable braided violet Size 4, 18mm Ps 3 cutting",CONCEPT-SET,1967
779f2b69-51b2-4f4b-bc8d-7fc2f6c4a60c,,Medical Supply Items,"Polyglycolic acid absorbable braided violet Size 3, 18mm RB 1 Taper",CONCEPT-SET,1968
7cb16d5c-2b5c-4456-aa12-adeeb4f2062a,,Medical Supply Items,"Polyglycolic acid absorbable braided violet Size 4, 18mm RB 1 Taper",CONCEPT-SET,1969
23a96697-bb29-46b5-b701-56df93015eba,,Medical Supply Items,"Polyglycolic acid absorbable braided violet Size 3, 27mm CT 3 cutting",CONCEPT-SET,1970
fbb202a0-80be-4c09-92ca-511120b7c7dd,,Medical Supply Items,"Polyglycolic acid absorbable braided violet Size 4, 27mm Ps 1 cutting",CONCEPT-SET,1971
c00f10ff-385e-48ca-9428-06a2642646fb,,Medical Supply Items,"Polyglycolic acid absorbable braided violet Size 3, 18mm PS 2",CONCEPT-SET,1972
6972cccd-a8cd-45c1-80ab-11fe63dc3073,,Medical Supply Items,FACS presto Thermal paper Roll 6cm x 12m,CONCEPT-SET,1973
5ee4bec9-460e-4e75-a69c-9ef2acc46149,,Medical Supply Items,"Polyglycolic acid absorbable braided violet Size 0, 0.8x18mm CT 2 Taper",CONCEPT-SET,1974
d87d9a25-26ac-443f-bdb6-d52949ace12d,,Medical Supply Items,Syringe(AD) 0.3ml with 23G,CONCEPT-SET,1975
4feae4f0-a04c-4973-8552-d8d8eba0b22b,,Medical Supply Items,CVP line kit Size 7Fr,CONCEPT-SET,1976
2e547853-8171-43e4-b256-ad3e936755b3,,Medical Supply Items,St.Jude master Aortic Mechanical heart valve with standard cuff Size 29mm,CONCEPT-SET,1977
f0d2cad5-0f47-4fde-b519-984b0ab2d54c,,Medical Supply Items,Cardipulmonary Bypass Oxygenators adult/afinity fusion,CONCEPT-SET,1978
ecf2fb18-44e3-4f04-827d-4b1668a39da0,,Medical Supply Items,"Prolene Double arm round needle 5/0, 90cm on 17mm",CONCEPT-SET,1979
56729857-edfc-4f08-ac14-bd4095a01569,,Medical Supply Items,Cardipulmonary Bypass Oxygenators pediatrics/pixie,CONCEPT-SET,1980
